,id,PMID Link,DOI Link,PMID,DOI,Title,Abstract,Authors,Affiliations,Year,Date,Journal,Citations
0,0,"""https://pubmed.ncbi.nlm.nih.gov/33012028""","""https://doi.org/10.1111/iju.14388""","""33012028""","""10.1111/iju.14388""","""Editorial Comment from Dr Tay to Focal bipolar radiofrequency ablation for localized prostate cancer: Safety and feasibility""","""None""","""['Kae Jack Tay']""","""[]""","""2020""","""None""","""Int J Urol""","""['Focal bipolar radiofrequency ablation for localized prostate cancer: Safety and feasibility.', 'Editorial Comment from Dr Shoji to Focal bipolar radiofrequency ablation for localized prostate cancer: Safety and feasibility.', 'Editorial Comment from Dr Kaneko et\xa0al. to Focal bipolar radiofrequency ablation for localized prostate cancer: Safety and feasibility.', 'Focal bipolar radiofrequency ablation for localized prostate cancer: Safety and feasibility.', 'Percutaneous transperineal radiofrequency ablation of prostate tumour: safety, feasibility and pathological effects on human prostate cancer.', 'MRI-guided interventions for the treatment of prostate cancer.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/33012023""","""http://www.ncbi.nlm.nih.gov/pmc/articles/pmc7821271/""","""33012023""","""PMC7821271""","""Deep learning-based digitization of prostate brachytherapy needles in ultrasound images""","""Purpose:   To develop, and evaluate the performance of, a deep learning-based three-dimensional (3D) convolutional neural network (CNN) artificial intelligence (AI) algorithm aimed at finding needles in ultrasound images used in prostate brachytherapy.  Methods:   Transrectal ultrasound (TRUS) image volumes from 1102 treatments were used to create a clinical ground truth (CGT) including 24422 individual needles that had been manually digitized by medical physicists during brachytherapy procedures. A 3D CNN U-net with 128 × 128 × 128 TRUS image volumes as input was trained using 17215 needle examples. Predictions of voxels constituting a needle were combined to yield a 3D linear function describing the localization of each needle in a TRUS volume. Manual and AI digitizations were compared in terms of the root-mean-square distance (RMSD) along each needle, expressed as median and interquartile range (IQR). The method was evaluated on a data set including 7207 needle examples. A subgroup of the evaluation data set (n = 188) was created, where the needles were digitized once more by a medical physicist (G1) trained in brachytherapy. The digitization procedure was timed.  Results:   The RMSD between the AI and CGT was 0.55 (IQR: 0.35-0.86) mm. In the smaller subset, the RMSD between AI and CGT was similar (0.52 [IQR: 0.33-0.79] mm) but significantly smaller (P < 0.001) than the difference of 0.75 (IQR: 0.49-1.20) mm between AI and G1. The difference between CGT and G1 was 0.80 (IQR: 0.48-1.18) mm, implying that the AI performed as well as the CGT in relation to G1. The mean time needed for human digitization was 10 min 11 sec, while the time needed for the AI was negligible.  Conclusions:   A 3D CNN can be trained to identify needles in TRUS images. The performance of the network was similar to that of a medical physicist trained in brachytherapy. Incorporating a CNN for needle identification can shorten brachytherapy treatment procedures substantially.""","""['Christoffer Andersén', 'Tobias Rydén', 'Per Thunberg', 'Jakob H Lagerlöf']""","""[]""","""2020""","""None""","""Med Phys""","""['Multi-needle Localization with Attention U-Net in US-guided HDR Prostate Brachytherapy.', 'Automatic prostate segmentation using deep learning on clinically diverse 3D transrectal ultrasound images.', 'Automatic multi-needle localization in ultrasound images using large margin mask RCNN for ultrasound-guided prostate brachytherapy.', 'Use of three-dimensional radiation therapy planning tools and intraoperative ultrasound to evaluate high dose rate prostate brachytherapy implants.', 'Clinical evaluation of an MRI-to-ultrasound deformable image registration algorithm for prostate brachytherapy.', 'Bridging the simulation-to-real gap for AI-based needle and target detection in robot-assisted ultrasound-guided interventions.', 'Deep-learning-assisted algorithm for catheter reconstruction during MR-only gynecological interstitial brachytherapy.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/33012016""","""https://doi.org/10.1002/mp.14517""","""33012016""","""10.1002/mp.14517""","""Automatic intraprostatic lesion segmentation in multiparametric magnetic resonance images with proposed multiple branch UNet""","""Purpose:   Contouring intraprostatic lesions is a prerequisite for dose-escalating these lesions in radiotherapy to improve the local cancer control. In this study, a deep learning-based approach was developed for automatic intraprostatic lesion segmentation in multiparametric magnetic resonance imaging (mpMRI) images contributing to clinical practice.  Methods:   Multiparametric magnetic resonance imaging images from 136 patient cases were collected from our institution, and all these cases contained suspicious lesions with Prostate Imaging Reporting and Data System (PI-RADS) score ≥ 4. The contours of the lesion and prostate were manually created on axial T2-weighted (T2W), apparent diffusion coefficient (ADC) and high b-value diffusion-weighted imaging (DWI) images to provide the ground truth data. Then a multiple branch UNet (MB-UNet) was proposed for the segmentation of an indistinct target in multi-modality MRI images. An encoder module was designed with three branches for the three MRI modalities separately, to fully extract the high-level features provided by different MRI modalities; an input module was added by using three sub-branches for three consecutive image slices, to consider the contour consistency among different image slices; deep supervision strategy was also integrated into the network to speed up the convergency of the network and improve the performance. The probability maps of the background, normal prostate and lesion were output by the network to generate the segmentation of the lesion, and the performance was evaluated using the dice similarity coefficient (DSC) as the main metric.  Results:   A total of 162 lesions were contoured on 652 image slices, with 119 lesions in the peripheral zone, 38 in the transition zone, four in the central zone and one in the anterior fibromuscular stroma. All prostates were also contoured on 1,264 image slices. As for the segmentation of lesions in the testing set, MB-UNet achieved a per case DSC of 0.6333, specificity of 0.9993, sensitivity of 0.7056; and global DSC of 0.7205, specificity of 0.9993, sensitivity of 0.7409. All the three deep learning strategies adopted in this study contributed to the performance promotion of the MB-UNet. Missing the DWI modality would degrade the segmentation performance more markedly compared with the other two modalities.  Conclusions:   A deep learning-based approach with proposed MB-UNet was developed to automatically segment suspicious lesions in mpMRI images. This study makes it feasible to adopt boosting intraprostatic lesions in clinical practice to achieve better outcomes.""","""['Yizheng Chen', 'Lei Xing', 'Lequan Yu', 'Hilary P Bagshaw', 'Mark K Buyyounouski', 'Bin Han']""","""[]""","""2020""","""None""","""Med Phys""","""['Semi-automatic classification of prostate cancer on multi-parametric MR imaging using a multi-channel 3D convolutional neural network.', 'Autosegmentation of Prostate Zones and Cancer Regions from Biparametric Magnetic Resonance Images by Using Deep-Learning-Based Neural Networks.', 'Automated deep learning method for whole-breast segmentation in diffusion-weighted breast MRI.', 'Prostate imaging reporting and data system version 2 (PI-RADS v2): a pictorial review.', 'Review of Semantic Segmentation of Medical Images Using Modified Architectures of UNET.', 'Research progress on deep learning in magnetic resonance imaging-based diagnosis and treatment of prostate cancer: a review on the current status and perspectives.', 'A novel approach for automatic segmentation of prostate and its lesion regions on magnetic resonance imaging.', 'Deep Learning-Based Abdominal Muscle Segmentation on CT Images of Surgical Patient Populations.', 'Joint Cancer Segmentation and PI-RADS Classification on Multiparametric MRI Using MiniSegCaps Network.', 'Current Value of Biparametric Prostate MRI with Machine-Learning or Deep-Learning in the Detection, Grading, and Characterization of Prostate Cancer: A Systematic Review.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/33012006""","""https://doi.org/10.1111/fcp.12607""","""33012006""","""10.1111/fcp.12607""","""Interactions of galeterone and its 3-keto-Δ4 metabolite (D4G) with one of the key enzymes of corticosteroid biosynthesis - steroid 21-monooxygenase (CYP21A2)""","""We have investigated interactions of galeterone and its pharmacologically active metabolite - 3-keto-Δ4-galeterone (D4G) - with one of the key enzymes of corticosteroid biosynthesis - steroid 21-monooxygenase (CYP21A2). It was shown by absorption spectroscopy that both compounds induce type I spectral changes of CYP21A2. Spectral dissociation constants (KS ) of complexes of CYP21A2 with galeterone or D4G were calculated as 3.1 ± 0.7 μm and 4.6 ± 0.4 μm, respectively. It was predicted by molecular docking that both ligands similarly bind to the active site of CYP21A2. We have revealed using reconstituted monooxygenase system that galeterone is a competitive inhibitor of CYP21A2 with the inhibition constant (Ki ) value of 12 ± 3 μm, while D4G at the concentrations of 10 and 25 μm does not inhibit the enzyme. Summarizing, based on the in vitro analyses we detected inhibition of CYP21A2 by galeterone and lack of the influence of D4G on this enzyme.""","""['Rami A Masamrekh', 'Tatiana A Filippova', 'Kirill A Sherbakov', 'Alexander V Veselovsky', 'Victoria V Shumyantseva', 'Alexey V Kuzikov']""","""[]""","""2021""","""None""","""Fundam Clin Pharmacol""","""['Estimation of the inhibiting impact of abiraterone D4A metabolite on human steroid 21-monooxygenase (CYP21A2).', 'Steroidogenic Metabolism of Galeterone Reveals a Diversity of Biochemical Activities.', 'Interaction of 17α-hydroxylase, 17(20)-lyase (CYP17A1) inhibitors - abiraterone and galeterone - with human sterol 14α-demethylase (CYP51A1).', 'Galeterone for the treatment of advanced prostate cancer: the evidence to date.', 'Molecular diagnosis of congenital adrenal hyperplasia due to 21-hydroxylase deficiency: an update of new CYP21A2 mutations.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/33011530""","""https://doi.org/10.1016/j.bioorg.2020.104304""","""33011530""","""10.1016/j.bioorg.2020.104304""","""Structure-activity relationship studies of prostate-specific membrane antigen (PSMA) inhibitors derived from α-amino acid with (S)- or (R)-configuration at P1' region""","""Prostate-specific membrane antigen (PSMA), a type II membrane glycoprotein, is considered an excellent target for the diagnosis or treatment of prostate cancer. We previously investigated the effect of β- and γ-amino acids with (S)- or (R)-configuration in the S1 pocket on the binding affinity for PSMA. However, comprehensive studies on the effect of α-amino acid with (R)-configuration in the S1' pocket has not been reported yet. We selected ZJ-43 (1) and DCIBzL (5) as templates and synthesized their analogues with (S)- or (R)-configuration in the P1 and P1' regions. The PSMA-inhibitory activities of compounds with altered chirality in the P1' region were dropped dramatically, with their IC50 values changing from nM to μM ranges. The compounds with (S)-configuration at both P1 and P1' regions were more potent than the others. The findings of this study may provide insights regarding the structural modification of PSMA inhibitor in the S1' binding pocket.""","""['Hongmok Kwon', 'Hyunwoong Lim', 'Hyunsoo Ha', 'Doyoung Choi', 'Sang-Hyun Son', 'Hwanhee Nam', 'Il Minn', 'Youngjoo Byun']""","""[]""","""2020""","""None""","""Bioorg Chem""","""['Novel β- and γ-Amino Acid-Derived Inhibitors of Prostate-Specific Membrane Antigen.', 'Inhibitors of prostate-specific membrane antigen in the diagnosis and therapy of metastatic prostate cancer - a review of patent literature.', 'Design of composite inhibitors targeting glutamate carboxypeptidase II: the importance of effector functionalities.', 'Dipeptide inhibitors of the prostate specific membrane antigen (PSMA): A comparison of urea and thiourea derivatives.', 'Small-molecule PSMA ligands. Current state, SAR and perspectives.', 'Halogen Replacement on the Lysine Side Chain of Lys-Urea-Glu-Based PSMA Inhibitors Leads to Significant Changes in Targeting Properties.', 'PSMA-Targeting Radiopharmaceuticals for Prostate Cancer Therapy: Recent Developments and Future Perspectives.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/33011214""","""http://www.ncbi.nlm.nih.gov/pmc/articles/pmc7716748/""","""33011214""","""PMC7716748""","""""Vicarious thinking"" was a key driver of score change in Delphi surveys for COS development and is facilitated by feedback of results""","""Objective:   The objectives of this nested study were to (1) assess whether changes in scores between rounds altered the final degree of consensus achieved in three Delphi surveys conducted as part of COS development projects (anal, gastric, and prostate cancer), and (2) explore participants' reasons for changing scores between rounds.  Study design and setting:   All Delphi surveys were conducted online using DelphiManager software and included healthcare professionals and participating patients. Participants were invited to give a free-text reason whenever they changed their score across an important threshold on a 1-9 Likert scale (1-3 not important, 4-5 important, 7-9 critically important). Reasons for score change were coded by four researchers independently using an inductive-iterative approach.  Results:   In all three Delphi surveys, the number of outcomes reaching criteria for consensus was greater in R2 than R1. Twelve themes and 23 subthemes emerged from 2298 discrete reasons given for score change. The most common reasons for the change were ""time to reflect"" (482 responses, 23%) and vicarious thinking (424, 21%), with 68% (291) of vicarious thinking attributed to seeing other participant's scores.  Conclusion:   Our findings support conducting a Delphi survey over the use of a single questionnaire where building consensus is the objective. Time to reflect and vicarious thinking, facilitated by seeing other participant's scores, were important drivers of score change. How results are presented to participants between rounds and the duration of and time between rounds in a Delphi survey may, therefore, influence the results and should be clearly reported.""","""['Rebecca Fish', 'Steven MacLennan', 'Bilal Alkhaffaf', 'Paula R Williamson']""","""[]""","""2020""","""None""","""J Clin Epidemiol""","""['Three nested randomized controlled trials of peer-only or multiple stakeholder group feedback within Delphi surveys during core outcome and information set development.', 'Multi-Round compared to Real-Time Delphi for consensus in core outcome set (COS) development: a randomised trial.', 'Impact of question order on prioritisation of outcomes in the development of a core outcome set: a randomised controlled trial.', 'Development of a core outcome set for clinical trials in basal cell carcinoma: study protocol for a systematic review of the literature and identification of a core outcome set using a Delphi survey.', 'Identifying a Core Domain Set to Assess Psoriasis in Clinical Trials.', 'Unanswered questions in prostate cancer - findings of an international multi-stakeholder consensus by the PIONEER consortium.', 'The Core Rehabilitation Outcome Set for Single-Sided Deafness (CROSSSD) study: International consensus on outcome measures for trials of interventions for adults with single-sided deafness.', 'Development of a core outcome set and outcome definitions for studies on uterus-sparing treatments of adenomyosis (COSAR): an international multistakeholder-modified Delphi consensus study.', ""Development of 'Core Outcome Sets' for Meningioma in Clinical Studies (The COSMIC Project): protocol for two systematic literature reviews, eDelphi surveys and online consensus meetings."", 'How are trial outcomes prioritised by stakeholders from different regions? Analysis of an international Delphi survey to develop a core outcome set in gastric cancer surgery.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/33011207""","""https://doi.org/10.1016/j.radonc.2020.09.047""","""33011207""","""10.1016/j.radonc.2020.09.047""","""Randomised trial of external-beam radiotherapy alone or with high-dose-rate brachytherapy for prostate cancer: Mature 12-year results""","""Background and purpose:   A randomised phase-III trial compared external beam radiotherapy (EBRT) alone with EBRT combined with high-dose-rate brachytherapy boost (HDR-BTb) in localised prostate adenocarcinoma. Previous analysis, at median follow up of 85 months, demonstrated improved relapse free survival (RFS) with EBRT + HDR-BTb. This data has now been updated with a median follow up of 131 months.  Materials and methods:   From December 1997 to August 2005, patients were assigned either to EBRT alone delivering 55 Gy in 20 fractions over 4 weeks or EBRT followed by a temporary high-dose-rate implant delivering 2 × 8·5 Gy over 24 h. The primary endpoint was RFS defined by a PSA rise ≥2.0 µg/l above nadir, clinical progression or death. Actuarial survival rates and Hazard Ratios (HRs) were calculated using the Kaplan-Meier method and Cox's Proportional Hazard Model, respectively. Secondary endpoints were overall survival (OS), urinary and bowel toxicity.  Results:   One hundred and six patients received EBRT alone and 110 EBRT + HDR-BTb. Median time to relapse was 137 months in the HDR-BTb arm compared to 82 months for EBRT alone (p = 0·01). A 27% risk of recurrence with EBRT alone was observed (p = 0·001), resulting in a 21% improvement in RFS at 12 years with EBRT + HDR-BTb. In multivariate analysis treatment arm, risk category and no androgen deprivation therapy were significant covariates for risk of relapse. Differences in overall survival were not significant.  Conclusion:   At 12 years there remains a significant improvement in RFS after EBRT + HDR-BTb; both treatments were equitoxic for severe late urinary and bowel events and urethral strictures.""","""['Peter J Hoskin', 'Ana M Rojas', 'Peter J Ostler', 'Linda Bryant', 'Gerry J Lowe']""","""[]""","""2021""","""None""","""Radiother Oncol""","""['Randomised trial of external beam radiotherapy alone or combined with high-dose-rate brachytherapy boost for localised prostate cancer.', 'Hypoxia and angiogenic biomarkers in prostate cancer after external beam radiotherapy (EBRT) alone or combined with high-dose-rate brachytherapy boost (HDR-BTb).', 'Interim report of image-guided conformal high-dose-rate brachytherapy for patients with unfavorable prostate cancer: the William Beaumont phase II dose-escalating trial.', 'Brachytherapy: current status and future strategies -- can high dose rate replace low dose rate and external beam radiotherapy?', 'High dose rate versus low dose rate intracavity brachytherapy for locally advanced uterine cervix cancer.', 'A Multicenter Phase 2 Study of Ultrahypofractionated Stereotactic Boost After External Beam Radiotherapy in Intermediate-risk Prostate Carcinoma: A Very Long-term Analysis of the CKNO-PRO Trial.', 'Virtual HDR Boost for Prostate Cancer: Rebooting a Classic Treatment Using Modern Tech.', 'Toxicity of dose-escalated radiotherapy up to 84\xa0Gy for prostate cancer.', 'Dose Distribution of High Dose-Rate and Low Dose-Rate Prostate Brachytherapy at Different Intervals-Impact of a Hydrogel Spacer and Prostate Volume.', 'Toxicity, quality of life, and PSA control after 50 Gy stereotactic body radiation therapy to the dominant intraprostatic nodule with the use of a rectal spacer: results of a phase I/II study.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/33010988""","""https://doi.org/10.1016/j.acuro.2020.08.001""","""33010988""","""10.1016/j.acuro.2020.08.001""","""Inflammatory markers as prognostic factors in metastatic castration-resistant prostate cancer""","""Introduction:   Inflammatory markers have prognostic value in various tumors due to the role of inflammatory phenomena at different stages of tumor development. The aim of this study is to demonstrate the prognostic value of these markers, as well as other clinical and analytical variables in patients with metastatic castration-resistant prostate cancer (mCRPC).  Material and methods:   Prospective cohort study carried out on 80 patients diagnosed with mCRPC. Clinical and analytical data were collected, and the following inflammatory markers were estimated: Absolute Neutrophil Count (ANC), Neutrophil-Lymphocyte Ratio (NLR), Total Platelet Count (TPC), Platelet-Lymphocyte Ratio (PLR), Lymphocyte-Monocyte Ratio (LMR) and Systemic Inflammation Index (SII). The values of albumin, hemoglobin (Hb), alkaline phosphatase (ALP) and lactate dehydrogenase (LDH) were also determined.  Results:   Patients with ANC>7500, NLR>3, PLR>150, LMR>3 and/or SII>535,000, presented significantly lower median survival time than the remaining patients, and TPC was the only marker which did not show a significant association. Moreover, NLR, PLR and SII were inversely correlated with survival time. Patients with hypoalbuminemia, anemia, and elevated LDH values had significantly lower median survival time. Albumin and hemoglobin were directly correlated to overall survival time. The need for analgesia was also associated with shorter survival.  Conclusion:   The values of certain inflammatory markers are associated with shorter survival time in patients with mCRPC, and their use in clinical practice can be considered to evaluate the prognosis and estimate survival.""","""['M J Donate-Moreno', 'M V Lorenzo-Sánchez', 'I Díaz de Mera-Sánchez Migallón', 'L Herraiz-Raya', 'J A Esper-Rueda', 'O Legido-Gómez', 'S Rico-Marco', 'A S Salinas-Sánchez']""","""[]""","""2020""","""None""","""Actas Urol Esp (Engl Ed)""","""['Integration of circulating tumor cell and neutrophil-lymphocyte ratio to identify high-risk metastatic castration-resistant prostate cancer patients.', 'Prognostic value of an inflammatory index for patients with metastatic castration-resistant prostate cancer.', 'Systemic immune-inflammation index, serum albumin, and fibrinogen impact prognosis in castration-resistant prostate cancer patients treated with first-line docetaxel.', 'Revealing the prognostic landscape of neutrophil-to-lymphocyte ratio and platelet-to-lymphocyte ratio in metastatic castration-resistant prostate cancer patients treated with abiraterone or enzalutamide: a meta-analysis.', 'Alkaline phosphatase in metastatic castration-resistant prostate cancer: reassessment of an older biomarker.', 'Prognostic significance of neutrophil-to-lymphocyte ratio and platelet-to-lymphocyte ratio in non-small cell lung cancer.', 'Role of inflammatory factors in prediction of Gleason score and its upgrading in localized prostate cancer patients after radical prostatectomy.', 'Prognostic significance of pretreatment systemic immune-inflammation index in patients with prostate cancer: a meta-analysis.', 'Revealing the prognostic and clinicopathological significance of systemic immune-inflammation index in patients with different stage prostate cancer: A systematic review and meta-analysis.', 'Systemic inflammatory biomarkers as predictive and prognostic factors in men with metastatic castration-refractory prostate cancer treated with docetaxel therapy: a comprehensive analysis in a German real-world cohort.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/33010985""","""https://doi.org/10.1016/j.eururo.2020.08.025""","""33010985""","""10.1016/j.eururo.2020.08.025""","""Prostate-specific Antigen Progression in Enzalutamide-treated Men with Nonmetastatic Castration-resistant Prostate Cancer: Any Rise in Prostate-specific Antigen May Require Closer Monitoring""","""Background:   There is no universally accepted definition for prostate-specific antigen (PSA) progression. However, changes in PSA in patients with castration-resistant prostate cancer (CRPC) are used to inform treatment decisions.  Objective:   To determine whether the Prostate Cancer Working Group 2 (PCWG2) definition of PSA progression is adequate to predict radiographic or clinical progression in enzalutamide-treated men with nonmetastatic CRPC (nmCRPC).  Design, setting, and participants:   A post hoc, retrospective analysis of men with nmCRPC from PROSPER (NCT02003924) was performed.  Intervention:   Continued androgen deprivation therapy; patients randomized 2:1 to enzalutamide 160 mg/d or placebo.  Outcome measurements and statistical analysis:   Metastasis-free survival (MFS) in men with and without PSA progression, defined by PCWG2, and PSA at the time of radiographic progression were assessed.  Results and limitations:   As of June 28, 2017, in enzalutamide-treated patients, the risk of metastasis or death was increased significantly in those with PSA progression versus those without (hazard ratio [HR] 3.99; 95% confidence interval [CI], 2.95-5.41; p < 0.0001). Median MFS was not reached (NR; 95% CI, NR-NR) in patients without PSA progression and was 22.6 mo (95% CI, 21.9-29.0) in those with PSA progression. In placebo-treated patients, PSA progression was not significantly associated with MFS (HR 1.72; 95% CI, 0.86-3.45; p = 0.1). Median MFS was NR (95% CI, 25.6-NR) in patients without PSA progression and 18.3 mo (95% CI, 14.9-19.4) in those with PSA progression. The median PSA increase from nadir at the time of radiographic progression was 1.4 ng/mL in enzalutamide-treated men and 25.6 ng/mL for the placebo arm.  Conclusions:   In men with nmCRPC and rapidly rising PSA, radiographic progression often occurred without PCWG2-defined PSA progression, suggesting that any increase in PSA may warrant closer monitoring. While PCWG2-defined PSA progression was associated with radiographic progression in enzalutamide-treated men, our findings argue for prospective re-evaluation of this threshold.  Patient summary:   In this report, we looked at changes in prostate-specific antigen (PSA) in enzalutamide-treated men with nonmetastatic castration-resistant prostate cancer who no longer respond to testosterone-lowering treatment. We found that even very small changes in PSA while on treatment could be an early indication of disease progression and should trigger closer monitoring.""","""['Fred Saad', 'Cora N Sternberg', 'Eleni Efstathiou', 'Karim Fizazi', 'Katharina Modelska', 'Xun Lin', 'Jennifer Sugg', 'Joyce Steinberg', 'Bettina Noerby', 'Neal D Shore', 'Maha Hussain']""","""[]""","""2020""","""None""","""Eur Urol""","""['Does One Size Fit All? Re-evaluating Prostate-specific Antigen Progression Thresholds for Clinical Trials.', 'Enzalutamide in Men with Nonmetastatic, Castration-Resistant Prostate Cancer.', 'Enzalutamide for the treatment of nonmetastatic castration-resistant prostate cancer.', 'TRANSFORMER: A Randomized Phase II Study Comparing Bipolar Androgen Therapy Versus Enzalutamide in Asymptomatic Men With Castration-Resistant Metastatic Prostate Cancer.', 'Prognostic Association of Prostate-specific Antigen Decline with Clinical Outcomes in Men with Metastatic Castration-resistant Prostate Cancer Treated with Enzalutamide in a Randomized Clinical Trial.', 'Managing Nonmetastatic Castration-resistant Prostate Cancer.', 'Comparative efficacy of second-generation androgen receptor inhibitors for treating prostate cancer: A systematic review and network meta-analysis.', 'HOW TO OPTIMALLY SEQUENCE AVAILABLE THERAPY LINES IN ADVANCED PROSTATE CANCER.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/33010875""","""https://doi.org/10.1016/j.clgc.2020.09.001""","""33010875""","""10.1016/j.clgc.2020.09.001""","""The 2020 Prostate Cancer Issue""","""None""","""['James J Hsieh']""","""[]""","""2020""","""None""","""Clin Genitourin Cancer""","""['An evaluation of prostate specific antigen in prostatic cancer.', 'Reliability and use of prostate-specific antigen in the management of patients with prostatic cancer.', 'Prostate-specific antigen and prostate cancer.', 'The issue of prostate cancer evaluation in men with elevated prostate-specific antigen and chronic prostatitis.', 'Prostatic specific antigen: role and significance in urologic practice.']"""
