,id,PMID Link,DOI Link,PMID,DOI,Title,Abstract,Authors,Affiliations,Year,Date,Journal,Citations
0,0,"""https://pubmed.ncbi.nlm.nih.gov/36464756""","""https://doi.org/10.1007/s00261-022-03750-8""","""36464756""","""10.1007/s00261-022-03750-8""","""The diagnostic performance in clinically significant prostate cancer with PI-RADS version 2.1: simplified bpMRI versus standard mpMRI""","""Objectives:   To compare the diagnostic performance for the detection of clinically significant prostate cancer (csPCa) between bpMRI with only axial T2WI (simplified bpMRI) and standard-multiparametric MRI (mpMRI).  Methods:   A total of 569 patients who underwent mpMRI followed by biopsy or prostatectomy were enrolled in this retrospective study. According to PI-RADS v2.1, three radiologists (A, B, C) from three centers blinded to clinical variables were assigned scores on lesions with simplified bpMRI and then with mpMRI 2 weeks later. Diagnostic performance of simplified bpMRI was compared with mpMRI using histopathology as reference standard.  Results:   For all the three radiologists, the diagnostic sensitivity was significantly higher with mpMRI than with simplified bpMRI (P < 0.001 to P = 0.035); and although specificity was also higher with mpMRI than with simplified bpMRI for radiologist B and radiologist C, it was statistically significant only for radiologist B (P = 0.011, P = 0.359, respectively). On the contrary, for radiologist A, specificity was higher with simplified bpMRI than with mpMRI (P = 0.001). The area under the receiver operating characteristic curve (AUC) was significantly higher for mpMRI than for simplified bpMRI except for radiologist A (radiologist A: 0.903 vs 0.913, P = 0.1542; radiologist B: 0.861 vs 0.834 P = 0.0013; and radiologist C: 0.884 vs 0.848, P = 0.0003). Interobserver reliability of PI-RADS v2.1 showed good agreement for both simplified bpMRI (kappa = 0.665) and mpMRI (kappa = 0.739).  Conclusion:   Although the detection of csPCa with simplified bpMRI was comparatively lower than that with mpMRI, the diagnostic performance was still high in simplified bpMRI. Our data justify using mpMRI outperforms simplified bpMRI for prostate cancer screening and imply simplified bpMRI as a potential screening tool.""","""['Jihui Song', 'Chenglin Zhao', 'Fei Zhang', 'Yingdi Yuan', 'Lee M Wang', 'Vivek Sah', 'Jun Zhang', 'Wencai Weng', 'Zhenghan Yang', 'Zhenchang Wang', 'Liang Wang']""","""[]""","""2023""","""None""","""Abdom Radiol (NY)""","""['Comparison of Biparametric and Multiparametric MRI for Clinically Significant Prostate Cancer Detection With PI-RADS Version 2.1.', 'MRI combined with PSA density in detecting clinically significant prostate cancer in patients with PSA serum levels of 4∼10ng/mL: Biparametric versus multiparametric MRI.', 'Head-to-head comparison of biparametric versus multiparametric MRI of the prostate before robot-assisted transperineal fusion prostate biopsy.', 'Current Status of Biparametric MRI in Prostate Cancer Diagnosis: Literature Analysis.', 'Clinical impact of abbreviated unenhanced prostate protocols in magnetic resonance imaging.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/36464435""","""https://doi.org/10.1016/j.aca.2022.340644""","""36464435""","""10.1016/j.aca.2022.340644""","""Sensitive electrochemical sensing platform based on Au nanoflower-integrated carbon fiber for detecting interleukin-6 in human serum""","""Prostate cancer (PCa) is the most prevalent cancer worldwide, with a high mortality rate. The early and accurate detection of PCa is critical in reducing mortality and saving lives. Timely diagnosis can improve the chances of successful treatment using advanced technologies. In recent years, nanomaterial-based electrochemical sensing strategies have been adopted in clinical diagnosis, as they allow sensitive early-biomarker detections to be converged with a cost-effective electronic readout system. Herein, we present a flexible electrochemical immunosensor platform for detecting interleukin-6 (IL-6) based on an Au-integrated flexible carbon fiber (Au/CF) electrode prepared via electrodeposition and chemically modiﬁed to capture IL-6 antibodies. Several techniques are used to analyze the prepared Au/CF composite electrodes to confirm their morphology, structure, and elemental composition. Under optimum conditions, the fabricated immunosensor exhibits a wide linear dynamic ranging from 1 fg/mL to 1 μg/mL and a low detection limit of 0.056 fg/mL, with a sensitivity of 62.17 μA/(fg mL-1). The proposed fiber-based immunosensor is used to quantify the concentration of IL-6 in serum samples from clinical PCa patients (T3b and T4 stages), and the results are validated using the commercial Meso Scale Diagnostics (MSD) V-Plex method. The acceptable results yielded by the proposed immunosensor indicate that it can serve as a new platform to realize highly sensitive and cost-effective diagnostic strategies for the early diagnosis of PCa.""","""['Sekar Madhu', 'Jang Hee Han', 'Chang Wook Jeong', 'Jungil Choi']""","""[]""","""2023""","""None""","""Anal Chim Acta""","""['Au nanoparticles/PAMAM dendrimer functionalized wired ethyleneamine-viologen as highly efficient interface for ultra-sensitive α-fetoprotein electrochemical immunosensor.', 'A competitive electrochemical immunosensor for the detection of human interleukin-6 based on the electrically heated carbon electrode and silver nanoparticles functionalized labels.', 'Highly sensitive impedimetric immunosensor for determination of interleukin 6 as a cancer biomarker by using conjugated polymer containing epoxy side groups modified disposable ITO electrode.', 'A highly selective electrochemical immunosensor based on conductive carbon black and star PGMA polymer composite material for IL-8 biomarker detection in human serum and saliva.', 'A Sandwich-Type Electrochemical Immunosensor for Insulin Detection Based on Au-Adhered Cu5 Zn8 Hollow Porous Carbon Nanocubes and AuNP Deposited Nitrogen-Doped Holey Graphene.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/36464275""","""https://doi.org/10.2739/kurumemedj.ms674007""","""36464275""","""10.2739/kurumemedj.MS674007""","""Trends in the Prevalence of Cancer in Cardiovascular Diseases: A Single Center Retrospective Study, 2011-2018""","""Background:   Recent progress of cancer therapy has increased the number of cancer survivors, in whom cardiovascular diseases (CVDs) have become a big concern. This study aimed to clarify the prevalence of various types of CVDs in cancer patients, using the database of the Cardiovascular Medicine in Kurume University Hospital.  Methods and results:   This retrospective cohort study enrolled 11,093 hospitalized patients in Cardiovascular Medicine, Kurume University Hospital from April 2011 to March 2019. Among 11,093 enrolled patients, there were 992 CVDs patients with cancer (8.94%). The five most prevalent forms of cancer were colon cancer, prostate cancer, hepatocellular carcinoma, lung cancer, and gastric cancer. Although there was no statistical significance, the comorbidity of breast cancer gradually increased during the study period (2011-2018). In all CVDs, prostate cancer, lung cancer, and uterine cancer tended to increase as comorbidities, while hepatocellular carcinoma and tongue cancer tended to decrease during the observational period. The absolute number of patients with cancer increased in all CVDs, including coronary artery diseases, heart failure, arrhythmia, and pulmonary hypertension.  Conclusions:   The present study demonstrates that the prevalence of cancer in hospitalized CVDs patients was around 10%, and is showing a tendency to increase. Thus, cancer may have substantial impacts on CVDs treatment.""","""['Jiahui Sun', 'Koutatsu Shimozono', 'Hisashi Adachi', 'Shoichiro Nohara', 'Tatsuhiro Shibata', 'Yoichi Sugiyama', 'Yoshihiro Fukumoto']""","""[]""","""2023""","""None""","""Kurume Med J""","""['Prevalence of Preexisting Cardiovascular Disease in Patients With Different Types of Cancer: The Unmet Need for Onco-Cardiology.', 'Impact of Cardiovascular Risk Factors and Cardiovascular Diseases on Outcomes in Patients Hospitalized with COVID-19 in Daegu Metropolitan City.', 'Trends in the prevalence of malignancy among patients admitted with acute heart failure and associated outcomes: a nationwide population-based study.', 'Prevalence and economic burden of cardiovascular diseases in France in 2013 according to the national health insurance scheme database.', 'Sarcopenia and cardiovascular diseases: A systematic review and meta-analysis.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/36463701""","""https://doi.org/10.1016/j.thromres.2022.11.005""","""36463701""","""10.1016/j.thromres.2022.11.005""","""Influence of primary cancer site on clinical outcomes of anticoagulation for associated venous thromboembolism""","""Introduction:   The outcome of anticoagulation for cancer-associated venous thromboembolism (Ca-VTE) differs according to cancer location, but data are limited and inconsistent.  Materials and methods:   Patients with acute venous thromboembolism (VTE) enrolled between 03/01/2013 and 04/30/2021 were followed prospectively to assess VTE recurrence, major bleeding (MB), clinically relevant non-major bleeding (CRNMB), and death.  Results:   There were 1702 (45.3 %) patients with Ca-VTE including: gastrointestinal (n = 340), pancreatic (n = 223), hematologic (n = 188), genitourinary (n = 163), lung (n = 139), ovarian (n = 109), breast (n = 97), renal (n = 75), prostate (n = 73), hepatobiliary (n = 70), brain (n = 57), and other cancers (n = 168); 2057 VTE patients had no cancer (NoCa-VTE). Hepatobiliary cancer had the highest VTE recurrence (all rates 100 person-years) of all cancers and higher compared to NoCa-VTE (13.69, p = 0.01), while the MB rate, although numerically higher (15.91), was not different (p = 0.09). Another 3 cancers had higher VTE recurrence but similar MB rates compared to NoCa-VTE: genitourinary [(9.59, p = 0.01) and (7.03, p = 1.0)], pancreatic [(9.74, p < 0.001) and (5.47, p = 1.00)], and hematologic [(5.29, p = 0.05) and (3.59, p = 1.0)]. Renal cancer had the highest rate of MB among all cancers and was higher than that of NoCa-VTE (16.49; p < 0.001), with no difference in VTE recurrence (1.62; p = 1.0). VTE recurrence and MB rates were not significantly different between NoCa-VTE and gastrointestinal, lung, breast, prostate, and brain cancers. CRNMB rates were similar and mortality higher in Ca-VTE patients, except for prostate and breast cancer, compared to NoCa-VTE.  Conclusions:   Significant differences in clinical outcomes indicate that anticoagulation strategies may need to be tailored to the primary cancer location.""","""['Waldemar E Wysokinski', 'Damon E Houghton', 'Danielle T Vlazny', 'Aneel A Ashrani', 'David A Froehling', 'Patrick S Kamath', 'Ryan A Meverden', 'David O Hodge', 'Lisa G Peterson', 'Teresa R Lang', 'Robert D McBane', 'Ana I Casanegra']""","""[]""","""2023""","""None""","""Thromb Res""","""['Impact of anticoagulant choice on hospitalized bleeding risk when treating cancer-associated venous thromboembolism.', 'Periprocedural interruption of anticoagulation in patients with cancer-associated venous thromboembolism: An analysis of thrombotic and bleeding outcomes.', 'Survival Implications of Thrombus Recurrence or Bleeding in Cancer Patients Receiving Anticoagulation for Venous Thromboembolism Treatment.', 'Consensus on prevention and treatment of cancer-associated thrombosis (CAT) in controversial clinical situations with low levels of evidence.', 'International clinical practice guidelines for the treatment and prophylaxis of venous thromboembolism in patients with cancer.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/36463424""","""https://doi.org/10.1089/end.2022.0571""","""36463424""","""10.1089/end.2022.0571""","""Holmium Laser Enucleation of Prostate in Patients with Pre-Existing Localized Prostate Cancer, Dual Center Study""","""Background: Holmium laser enucleation of the prostate (HoLEP) has been used as an effective minimally invasive technique for management of enlarged prostates. We aimed to report the role of HoLEP in prostate cancer (PCa) patients either on active surveillance with bothersome lower urinary tract symptoms (LUTS) or for prostate debulking before radiation therapy and the impact on PCa management plans. Methods: Prospectively maintained database in two institutions was reviewed for patients with localized PCa managed by HoLEP with at least a follow-up of 1 year. We assessed prostate-specific antigen (PSA) trends, effect on international prostate symptom score (IPSS) and further management of PCa. Results: Out of >2000 HoLEP patients, 117 patients with a median follow-up of 30 months were included. Mean (standard deviation) age was 72.3 (±8.3) years with median (interquartile range, IQR) IPPS of 22 (16-28) and median (IQR) PSA at 7.6 (5.3-14.9) ng/mL. Gleason grade group was 1, 2, 3, and 4 in 47 (73.2%), 32 (27.35%), 7 (5.9%), and 4 (3.4%) patients, respectively. Median (IQR) PSA has significantly dropped to 1.3 (0.6-3.1), 1.4 (0.75-2.9), and 1.7 (0.86-2.75) ng/mL at 6-week, 3-month, and 1-year follow-up, respectively (p < 0.001). IPSS scores post-HoLEP obviously improved with mean (IQR) IPSS of 10 (5-13), 7 (3-12), and 3 (2-5) at 6-week, 3-month, and 1-year, respectively (p < 0.001). Eighty-eight (72%) patients stayed on active surveillance, whereas 27 (23%) patients had radiotherapy ± androgen deprivation therapy for persistently high or relapsing PSA. Within 36 intermediate-risk patients, 15 (41.6%) and patients had radiotherapy, whereas 21 (58.3%) patients continued active surveillance. Conclusions: HoLEP is beneficial in debulking large prostate in PCa patients with bothersome LUTS on active surveillance or before radiotherapy. HoLEP reduces the contribution of large adenoma to PSA level, thus reflecting PSA level better and helping reduce overtreatment.""","""['Mohamed Elsaqa', 'Austen Slade', 'James Lingeman', 'Alex Piroozi', 'Kristofer Wagner', 'Sameer Jhavar', 'Marawan M El Tayeb']""","""[]""","""2023""","""None""","""J Endourol""","""['Reoperation After Holmium Laser Enucleation of the Prostate for Management of Benign Prostatic Hyperplasia: Assessment of Risk Factors with Time to Event Analysis.', '""Finding the needle in a haystack"": oncologic evaluation of patients treated for LUTS with holmium laser enucleation of the prostate (HoLEP) versus transurethral resection of the prostate (TURP).', 'Which Men Do or Do Not Achieve Long-Term Symptom Relief After Holmium Laser Enucleation of the Prostate (HoLEP): 11 Years of HoLEP Experience.', 'Relationships between holmium laser enucleation of the prostate and prostate cancer.', 'Incidental prostate cancer after holmium laser enucleation of the prostate-A narrative review.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/36463302""","""http://www.ncbi.nlm.nih.gov/pmc/articles/pmc9719216/""","""36463302""","""PMC9719216""","""Metastatic colorectal cancer as the primary phenotype in a hereditary breast and ovarian cancer patient with Germline BRCA1 mutation: a case report""","""Hereditary breast and ovarian cancer (HBOC) syndrome has increased predisposition to breast and/or ovarian cancer, and 24% of families with HBOC were associated with the germline pathogenic variants in BRCA1/2. Timely diagnosis and identification of mutation carriers is of utmost importance to improve survival benefit and quality of life. Cancers that have been included into screening of BRCA1/2 associated HBOC included prostate and pancreatic cancers etc. In this case, we reported a patient who firstly presented symptoms of CRC and was finally diagnosed as BRCA1 associated HBOC with advanced peritoneal carcinoma. With strategies of cetuximab based treatment and olaparib, and debulking surgeries, she has achieved an overall survival (OS) > 35 months. The aim was to indicate that HBOC might also first present as CRC, and comprehensive next-generation sequencing analysis might be a key complement for screening and diagnose of HBOC.""","""['Ying Liu#', 'Jing Zhu#', 'Xiao Wei', 'Duoxia Yang', 'Si Li', 'Xiaoping Qian#', 'Li Li#']""","""[]""","""2022""","""None""","""J Ovarian Res""","""['Prevalence of Pathogenic Germline BRCA1/2 Variants and Their Association with Clinical Characteristics in Patients with Epithelial Ovarian Cancer in a Rural Area of Japan.', 'Increased Co-Occurrence of Pathogenic Variants in Hereditary Breast and Ovarian Cancer and Lynch Syndromes: A Consequence of Multigene Panel Genetic Testing?', 'A review of the cost-effectiveness of genetic testing for germline variants in familial cancer.', 'Current clinical issues and recent trends in hereditary breast and ovarian cancer in Japan-genetic testing for HBOC and risk-reducing surgery.', 'Prevalence of germline pathogenic BRCA1/2 variants in sequential epithelial ovarian cancer cases.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/36463254""","""http://www.ncbi.nlm.nih.gov/pmc/articles/pmc9719468/""","""36463254""","""PMC9719468""","""The effect of mesenchymal stem cells-derived exosomes on the prostate, bladder, and renal cancer cell lines""","""We aimed to explain the role of mesenchymal stem cells (MSC-exosomes) on gene expressions of epithelial to mesenchymal transition (EMT), angiogenesis, and apoptosis. Four different cell lines were employed, including ACHN, 5637, LNCaP, and PC3, as well-known representatives for renal, bladder, hormone-sensitive, and hormone-refractory prostate cancers, respectively. Cell lines were exposed to diverse concentrations of mesenchymal stem cells-derived exosomes to find IC50 values. Percentages of apoptotic cells were evaluated by Annexin/P.I. staining. Micro Culture Tetrazolium Test assessed proliferative inhibitory effect; and prostate biomarker (KLK2), EMT (E-cadherin and Snail), angiogenesis genes (VEGF-A/VEGF-C), apoptosis genes (BAX/BCL2, P53) and Osteopontin variants (OPNa/b, and c) mRNA levels were studied by realtime PCR method. All 5637, LNCaP, and PC3 following treatment with exosomes illustrated specific responses with changes in expression of different genes. The increased TP53 and decreased BCL2 expressions were seen in 5637, LNCaP, and PC3. In PC3, OPNb and OPNc have raised more than P53; in LNCap, the increase was in VEGF-c. In 5637 cells, more than TP53 and BCL2 changes, two other genes, VEGFa and B.A.X., have decreased, suggesting exosomes' anti-apoptotic and anti-angiogenic effects. The kidney tumor cell line saw no significant gene expression change in ten targeted genes. MSC-exosomes therapy has augmented some interesting antitumor effects on prostate, bladder, and kidney cancer cell lines. This effect which originates from exosomes' potency to persuade apoptosis and prevent the proliferation of cancer cells simultaneously, was more substantial in bladder cancer, moderate in prostate cancer, and mild in renal cancer.""","""['AhmadReza Rezaeian', 'Fatemeh Khatami', 'Saeed Heidari Keshel', 'Mohammad Reza Akbari', 'Akram Mirzaei', 'Keykavos Gholami', 'Reza Mohammadi Farsani', 'Seyed Mohammad Kazem Aghamir']""","""[]""","""2022""","""None""","""Sci Rep""","""['Human prostate cancer cell epithelial-to-mesenchymal transition as a novel target of arsenic trioxide and curcumin therapeutic approach.', 'Novel combination therapy of prostate cancer cells with arsenic trioxide and flutamide: An in-vitro study.', 'Exosome carrying PSGR promotes stemness and epithelial-mesenchymal transition of low aggressive prostate cancer cells.', 'Exosomal miR-125b-5p deriving from mesenchymal stem cells promotes tubular repair by suppression of p53 in ischemic acute kidney injury.', 'Mesenchymal stromal/stem cell-derived exosomes and genitourinary cancers: A mini review.', 'Adipose Tissue-Derived Stem Cell Extracellular Vesicles Suppress Glioblastoma Proliferation, Invasiveness and Angiogenesis.', 'The Large Molecular Weight Polysaccharide from Wild Cordyceps and Its Antitumor Activity on H22 Tumor-Bearing Mice.', 'HP1α promotes the progression of prostate cancer.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/36463074""","""https://doi.org/10.1016/j.eururo.2022.11.016""","""36463074""","""10.1016/j.eururo.2022.11.016""","""Re: Radical Prostatectomy Without Prior Biopsy Following Multiparametric Magnetic Resonance Imaging and Prostate-specific Membrane Antigen Positron Emission Tomography""","""None""","""['Marco Borghesi', 'Matteo Bauckneht', 'Carlo Terrone']""","""[]""","""2023""","""None""","""Eur Urol""","""['Radical Prostatectomy Without Prior Biopsy Following Multiparametric Magnetic Resonance Imaging and Prostate-specific Membrane Antigen Positron Emission Tomography.', 'Editorial Comment: Radical prostatectomy without prior biopsy following multiparametric magnetic resonance imaging and prostate-specific membrane antigen positron emission tomography.', 'Radical Prostatectomy Without Prior Biopsy Following Multiparametric Magnetic Resonance Imaging and Prostate-specific Membrane Antigen Positron Emission Tomography.', 'Re: Valentin H. Meissner, Isabel Rauscher, Kristina Schwamborn, et al. Radical Prostatectomy Without Prior Biopsy Following Multiparametric Magnetic Resonance Imaging and Prostate-specific Membrane Antigen Positron Emission Tomography. Eur Urol. In press. https://doi.org/10.1016/j.eururo.2021.11.019.', 'Prostate Cancer: Prostate-specific Membrane Antigen Positron-emission Tomography/Computed Tomography or Positron-emission Tomography/Magnetic Resonance Imaging for Staging.', 'The emerging role of imaging in prostate cancer secondary screening: multiparametric magnetic resonance imaging and the incipient incorporation of molecular imaging.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/36462950""","""https://doi.org/10.1016/j.arcmed.2022.11.015""","""36462950""","""10.1016/j.arcmed.2022.11.015""","""Cancer Incidence in Merida, Mexico 2015-2018: First Report from the Population-based Cancer Registry""","""Background:   Cancer registries are essential for monitoring cancer burden and patterns, and document changes in time for cancer control. Hereby, we present the first results of four years of the Merida population-based cancer registry in Mexico.  Methods:   The registry collects data on all new cancers diagnosed since 2015 using both active and passive methods including a total of 104 information sources. Definitions and coding follow international standards. Using CanReg5 software, age-standardized incidence rates (ASR/100,000 person years) were computed by direct method using the world standard population.  Results:   A total of 5684 new cancer cases were registered during 2015-2018, 2321 in males and 3363 in females corresponding to age-adjusted incidence rates (ASR per 100,000) of 128.5, and 153.1, respectively. Most frequent cancers among males were prostate cancer (ASR 29.8), lymphomas (ASR 10.9) and colorectal cancer (ASR 9.7) while among females it was breast cancer (ASR 49.3), cervical cancer (ASR 17.5) and corpus uteri (ASR 11.5). Childhood cancers (0-14 year) represented 2.9% of all cancers, with leukemias accounting for 52% of the new cases. Overall, 87.6% of new cases were microscopically verified.  Conclusions:   The data reported provide information on the cancer profile in Merida. Prostate and breast cancer are the main incident cancers. Cervical cancers present high rates among women, while lymphomas and liver cancer data merit further exploration. Efforts to support the Merida cancer registry as well as other registries in Mexico need to be pursued in order to have locally recorded data to support cancer control measures.""","""['Yelda A Leal', 'Javier Torres', 'Ricardo Gamboa', 'Alejandra Mantilla-Morales', 'Patricia Piña-Sanchez', 'Oscar Arrieta', 'Laura Bonifaz', 'Abelardo Meneses', 'Celida Duque', 'Marion Piñeros']""","""[]""","""2022""","""None""","""Arch Med Res""","""['Implementation of the population-based cancer registry in the city of Mérida, Mexico: process and early results.', 'Cancer incidence in Nigeria: a report from population-based cancer registries.', 'Cancer incidence in Tehran metropolis: the first report from the Tehran Population-based Cancer Registry, 1998-2001.', 'Cancer Incidence in Kerman Province, Southeast of Iran: Report of an ongoing Population-Based Cancer Registry, 2014.', 'Cancer in sub-Saharan Africa in 2020: a review of current estimates of the national burden, data gaps, and future needs.', 'Health Risk Assessment in Children Occupationally and Para-Occupationally Exposed to Benzene Using a Reverse-Translation PBPK Model.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/36462619""","""https://doi.org/10.1016/j.prro.2022.09.007""","""36462619""","""10.1016/j.prro.2022.09.007""","""Magnetic Resonance-Guided Adaptive Radiation Therapy for Prostate Cancer: The First Results from the MOMENTUM study-An International Registry for the Evidence-Based Introduction of Magnetic Resonance-Guided Adaptive Radiation Therapy""","""Purpose:   Magnetic resonance (MR)-guided radiation therapy (MRgRT) is a new technique for treatment of localized prostate cancer (PCa). We report the 12-month outcomes for the first PCa patients treated within an international consortium (the MOMENTUM study) on a 1.5T MR-Linac system with ultrahypofractionated radiation therapy.  Methods and materials:   Patients treated with 5 × 7.25 Gy were identified. Prostate specific antigen-level, physician-reported toxicity (Common Terminology Criteria for Adverse Events [CTCAE]), and patient-reported outcomes (Quality of Life Questionnaire PR25 and Quality of Life Questionnaire C30 questionnaires) were recorded at baseline and at 3, 6, and 12 months of follow-up (FU). Pairwise comparative statistics were conducted to compare outcomes between baseline and FU.  Results:   The study included 425 patients with localized PCa (11.4% low, 82.0% intermediate, and 6.6% high-risk), and 365, 313, and 186 patients reached 3-, 6-, and 12-months FU, respectively. Median prostate specific antigen level declined significantly to 1.2 ng/mL and 0.1 ng/mL at 12 months FU for the nonandrogen deprivation therapy (ADT) and ADT group, respectively. The peak of genitourinary and gastrointestinal CTCAE toxicity was reported at 3 months FU, with 18.7% and 1.7% grade ≥2, respectively. The QLQ-PR25 questionnaire outcomes showed significant deterioration in urinary domain score at all FU moments, from 8.3 (interquartile range [IQR], 4.1-16.6) at baseline to 12.4 (IQR, 8.3-24.8; P = .005) at 3 months, 12.4 (IQR, 8.3-20.8; P = .018;) at 6 months, and 12.4 (IQR, 8.3-20.8; P = .001) at 12 months. For the non-ADT group, physician- and patient-reported erectile function worsened significantly between baseline and 12 months FU.  Conclusions:   Ultrahypofractionated MR-guided radiation therapy for localized PCa using a 1.5T MR-Linac is effective and safe. The peak of CTCAE genitourinary and gastrointestinal toxicity was reported at 3 months FU. Furthermore, for patients without ADT, a significant increase in CTCAE erectile dysfunction was reported at 12 months FU. These data are useful for educating patients on expected outcomes and informing study design of future comparative-effectiveness studies.""","""['Frederik R Teunissen', 'Thomas Willigenburg', 'Alison C Tree', 'William A Hall', 'Seungtaek L Choi', 'Ananya Choudhury', 'John P Christodouleas', 'Johannes C J de Boer', 'Eline N de Groot-van Breugel', 'Linda G W Kerkmeijer', 'Floris J Pos', 'Tine Schytte', 'Danny Vesprini', 'Helena M Verkooijen', 'Jochem R N van der Voort van Zyp']""","""[]""","""2023""","""None""","""Pract Radiat Oncol""","""['A Prospective Single-Arm Phase 2 Study of Stereotactic Magnetic Resonance Guided Adaptive Radiation Therapy for Prostate Cancer: Early Toxicity Results.', 'MRI-Guided Ultrafocal HDR Brachytherapy for Localized Prostate Cancer: Median 4-Year Results of a feasibility study.', 'Five-Year Biochemical Results, Toxicity, and Patient-Reported Quality of Life After Delivery of Dose-Escalated Image Guided Proton Therapy for Prostate Cancer.', 'Image guided hypofractionated radiotherapy and quality of life for localized prostate cancer: prospective longitudinal study in 337 patients.', 'Current status of intensity-modulated radiation therapy for prostate cancer: History, clinical results and future directions.']"""
